Insult,Date,Comment
0,20120528071541Z,"""....From: Rogers v. Bellei, 401 U. S. 815, 831-3 (1971) [CONTINUED]\n.....\n ""There are at least intimations in the decided cases that a dual national constitutionally may be required to make an election. In Perkins v. Elg, 307 U. S. 325, 307 U. S. 329 (1939), the Court observed that a native-born citizen who had acquired dual nationality during minority through his parents' foreign naturalization abroad did not lose his United States citizenship ""provided that, on attaining majority, he elects to retain that citizenship and to return to the United States to assume its duties."" In Kawakita v. United States, 343 U.S. at 343 U. S. 734, the Court noted that a dual national, ""under certain circumstances,"" can be deprived of his American citizenship through an Act of Congress. In Mandoli v. Acheson, 344 U. S. 133, 344 U. S. 138 (1952), the Court took pains to observe that there was no statute in existence imposing an election upon that dual nationality litigant.\n\nThese cases do not flatly say that a duty to elect may be constitutionally imposed. They surely indicate, however, that this is possible, and, in Mandoli, the holding was based on the very absence of a statute, and not on any theory of unconstitutionality. And all three of these cases concerned persons who were born here, that is, persons who possessed Fourteenth Amendment citizenship; they did not concern a person, such as plaintiff Bellei, whose claim to citizenship is wholly, and only, statutory."""""
0,20120528204501Z,"""I use to chat with her back in the day on myspace. Awe.. myspace a place where you could actually interact with pstars and celebs. Fucking Mark Zuckerberg."""
1,20120320141407Z,"""Whiny bastard. You're up to your fucking eyeballs in this LIE, don't try and back pedal it now. Face it, your name will be forever linked to the most LYING, corrupt, disingenuous, filthy group ever to mislabel itself as news. Don't like that? TOO BAD! You should have thought of that before you sold your soul to Rupert Murdoch for your thirty pieces of silver. You made your dinner, now EAT IT, BABY! Scum sucking little dirt bag, one lie doesn't cover up another."""
1,20120620033404Z,"""We will bury you in November, parasites."""
1,20120609220658Z,"""by the way, Leidiot is a jerk."""
0,20120609183338Z,"""Oh and by the way, I saw a recent interview with Hitchens and a Priest.  Hitchens actually admitted he may be wrong he could not say with 100% certainty that there is no God.  Even your most vocal leaders faith in nothing falters, especially as they age.  Wonder why?"""
0,,"""I think the person from the school that made this decision, has an ass whipping' coming!"""
1,,"""Yeah you probably havew a dick to you ugly fucking monkey black whore, you are not even a women to me, no black women are I think of you as monkeys that should be in the zoo. Now go get your cunt sterilized slus so you dont make any more nixxers"""
0,,"""The less you have, the more you understand ""suck it up and press on"". The more you have the more you think you need a pill for every discomfort.\\xc2\\xa0 """
0,20120529022532Z,"""PPL,  You are too negative in here"""
1,20120619054819Z,"""Because you are an idiot jpcali."""
0,20120529073729Z,"""that home run by Trumbo was a BLAST!!!!!"""
1,20120527233046Z,"""Dang I have a sister? Dats new to me..ur wife still wants big black Miami dic.k...lol..and it's nothing u can do bout it..she wants dat 305 stick up in her..lmao..lol..she goes hard."""
0,20120618234724Z,"""I think bush was one of the worst precisely because of his amnesty proposals in addition to\nother betrayals to the conservative cause. Thanks to him we got obama.\nFunny how dems consider him one of the worse when in fact he was a liberal president on domestic issues."""
0,20120619012127Z,"""Amen to that shit. Preach it!!"""
0,20120611190800Z,"""That too.  And from CHICAGO!!!!!!!!!"""
0,,"""Good for her she is hugely talented, amazing voice and a very nice girl."""
0,20120619233540Z,"""Obama does not believe in our three separate but equal branches of governent."""
0,20120527154138Z,"""<div class=""forum-item forum-reply""><div class=""forum-item-description"">I would actually have a hard time giving up Hardy by himself for Upton, unless I really needed speed.</div></div>"""
0,,"""IF JAPAN CAN, WHY CAN'T WE?"""
0,,"""@marcus13 I assume you are one of the immigrants that will be removed!!  I am Irish living in Spain and if I don't work I can't live here...simple.  In England as an EU immigrant, if you can't work...sign on?!  No No!  This has been coming a long time Good Luck to Damian Green and this plan"""
0,,"""Another reason to vote for Newt Gingrich and defeat R.I.N.O.! Desperate struggle to get Mitt Romney elected indicates they and their comrades do more than lean left. Some, wholeheartedly endorse/embrace Socialism. Maybe, not to the dedicated, robotic extent Barack Hussein Obama was sworn into office with the charge -fundamental transformation (destroy from within) of America. He and his fellow would-be-dictators think they can trample our Constitution at will. He has tried as hard as he could to fulfill PC/Socialist agenda. However, God holds America and HIS sparrows in the palm of his hand. They need to check with fellow despots who have challenged America\\'s resolve. They will be impeached! America will never be destroyed. America\\'s enemies will destroy themselves, first e.g. With all the ""supposedly"" well placed bombs in India, etc. to blow Israeli diplomats to smithereens only MANAGED to ""injure"" a couple - as opposed to Israel\\'s ""absolute"" success -if true- in blowing to smithereens any nuclear scientist(?) they target! When I hear Iran BS about closing the Straights, blah, blah, blah, I think of Saddam Hussein and his ""mother of all wars"" to be unleashed, if America even thought of attacking! American marines dug his rear end out of his gopher hole; I read somewhere that Saddam\\'s head popped off t his hanging when trap door was sprung; to add insult to injury; pour salt in open wound: Petraeus set up US military compound in his mansion compound with all its gold leaf. Keep the faith and the conversation going."""
0,20120530031303Z,"""THEY SHOULD BE DRAGGED INTO THE DUGOUT AND BEATEN WITH BATS RIGHT?"""
0,20120619043417Z,"""It wouldn't surprise me one bit if asshole tucker carlson put this guy up to this."""
0,20120620124758Z,"""Born in america raised by his cubam parents your point is what?"""
0,,"""Let me give you a view from Brazil.  Consenting adults, within the law can have any relationship they choose. Government cannot legislate morals. Captain Boycott, of the British Military occupying Ireland, with vast powers of the kingdom St his disposal, got rid of his wife of decades, to have a carnal relation ship to a very young lass, well. The community simply decided, to turn thier back when ever he appeared, close thier pubs, stores, once he pulled up. 'Shunned' Thus the word 'boycott' enter the english language. The point, if you feel that strongly, organize a society response to his films and other work, independent of it's intrinsic qualities. \\nHere in Brazil, there is a culture of deflowering teens and preteen girls, by the nationals here, for foreigners they are sent to prison.\\nThis is often done by fathers and grandfathers, the patriarch of the family. Said to have originated in ancient Rome, the film BraveHearth made reference to first night, where the lord of the area do some form of this power sex on minors in thier dominion. West Virginia, comes to mind, as this power sex folklore is said to be in epidemic proportions, these daughters get deflowered in house, first, sound familia. Are you going to 'boycitt' the state of West Virginia? \\nClearly Morgan has crossed the lines, of our sensibilities, our Puritan morals, and our expectation of decency, so did George W. Bush,  with his Hurricane Catrina etc., and Bill Clinton with his oval office dick sucking, episode of his intern.\\nThese are/were  actual Presidents of these united States. Do you have the right to impose your morals on consenting adults within the law? We all have the answer to this? What freekie things are you doing?  Can you state, as I am now, none!\\njob"""
1,20120619182145Z,"""Papo_Swing, go to hell with that little weasel dick Carlson. In other words, fuck you, your mother and every one of your inbred relatives."""
0,20120515164922Z,"""Zooey, you are NEVER going to be cast as Power Girl. Stop wearing her costume knock-offs. Also, the nude bra is distracting. It's like a fungus or lichen edging toward her trachea. Worrisome."""
1,20120320173037Z,"""Hey DeNiro go fok yourself u WOP."""
1,20120609175054Z,"""You really are NOTHING but an animal, aren't you?\n\nHave a nice day, I sincerely hope you manage to get some help for your anger issues.\n\nYou are OBVIOUSLY DEEPLY DISTURBED and you have my sympathy."""
1,20120620053507Z,"""Ignorant, ignorant, ignorant...piece of crap - so is his mother - how dare you defend / blame this behavior!!!Shame on you and the devil you spawned..."""
1,20120609204359Z,"""Wow, you really are a fooI."""
1,20120620133009Z,"""You like whore."""
0,20120619061010Z,"""@Toysoldier34 I played and beat the game twice now. I am not saying he gave it this review and score because of crude humor. If fact I am not complaining at all. All I said was that as unpolished as No more heroes was people still didn't care and rated it high anyways. Lollipop Chainsaw has the same problems that No more heroes had. The only thing I can add was what Kevin already said. Too many QTE and it was shorter than No more Heroes."""
0,20120609232523Z,"""Dice is going to be the COD, MW killer without a doubt."""
1,20120609221325Z,"""* HAHA TRANNY ???? *\n\xa0\xa0COME HARDER NEXT TIME CUZ YOU MAD LAME !!!\n\xa0\xa0FUCK OUTTA HERE WITH YOU'RE UGLY ASS !!!!"""
0,20120528221628Z,"""u haters will ana-l-y rape yourself if Heat wins tonight"""
0,20120611235036Z,"""Sorry your dad didn't make parole."""
0,20120528182747Z,"""come on gets some pitches from him need that philly pen"""
